iter	Passed	Remaining
19992	29204	7313
19993	29206	7312
19994	29207	7310
19995	29208	7309
19996	29209	7307
19997	29210	7306
19998	29211	7304
19999	29213	7303
20000	29214	7301
20001	29216	7300
20002	29217	7298
20003	29218	7297
20004	29220	7295
20005	29222	7294
20006	29223	7293
20007	29225	7291
20008	29226	7290
20009	29228	7288
20010	29229	7287
20011	29231	7285
20012	29233	7284
20013	29234	7283
20014	29236	7281
20015	29238	7280
20016	29239	7278
20017	29241	7277
20018	29243	7276
20019	29244	7274
20020	29245	7273
20021	29247	7271
20022	29248	7270
20023	29250	7268
20024	29251	7267
20025	29253	7265
20026	29254	7264
20027	29256	7262
20028	29257	7261
20029	29259	7260
20030	29261	7258
20031	29262	7257
20032	29263	7255
20033	29265	7254
20034	29267	7252
20035	29268	7251
20036	29270	7249
20037	29271	7248
20038	29272	7246
20039	29273	7245
20040	29275	7243
20041	29276	7242
20042	29277	7240
20043	29278	7239
20044	29279	7237
20045	29281	7236
20046	29282	7234
20047	29283	7233
20048	29284	7231
20049	29285	7230
20050	29287	7228
20051	29288	7227
20052	29289	7225
20053	29291	7224
20054	29292	7222
20055	29293	7221
20056	29294	7219
20057	29295	7217
20058	29296	7216
20059	29297	7214
20060	29298	7213
20061	29299	7211
20062	29300	7210
20063	29301	7208
20064	29302	7207
20065	29304	7205
20066	29305	7203
20067	29306	7202
20068	29307	7200
20069	29308	7199
20070	29309	7197
20071	29310	7196
20072	29311	7194
20073	29313	7193
20074	29314	7191
20075	29315	7190
20076	29316	7188
20077	29317	7187
20078	29319	7185
20079	29320	7184
20080	29321	7182
20081	29322	7181
20082	29324	7179
20083	29325	7177
20084	29326	7176
20085	29327	7174
20086	29328	7173
20087	29329	7171
20088	29330	7170
20089	29331	7168
20090	29333	7167
20091	29334	7165
20092	29335	7164
20093	29336	7162
20094	29337	7160
20095	29338	7159
20096	29339	7157
20097	29340	7156
20098	29341	7154
20099	29342	7153
20100	29344	7151
20101	29345	7150
20102	29346	7148
20103	29347	7147
20104	29348	7145
20105	29349	7143
20106	29350	7142
20107	29351	7140
20108	29352	7139
20109	29353	7137
20110	29355	7136
20111	29356	7134
20112	29357	7133
20113	29358	7131
20114	29359	7130
20115	29360	7128
20116	29361	7126
20117	29363	7125
20118	29363	7123
20119	29365	7122
20120	29366	7120
20121	29368	7119
20122	29369	7117
20123	29370	7116
20124	29371	7114
20125	29372	7113
20126	29374	7111
20127	29375	7110
20128	29376	7108
20129	29377	7107
20130	29378	7105
20131	29379	7104
20132	29381	7102
20133	29382	7101
20134	29383	7099
20135	29385	7098
20136	29386	7096
20137	29387	7095
20138	29388	7093
20139	29390	7092
20140	29391	7090
20141	29393	7089
20142	29394	7087
20143	29396	7086
20144	29397	7084
20145	29398	7083
20146	29400	7081
20147	29401	7080
20148	29403	7079
20149	29404	7077
20150	29406	7076
20151	29408	7074
20152	29409	7073
20153	29411	7071
20154	29412	7070
20155	29413	7068
20156	29416	7067
20157	29417	7066
20158	29418	7064
20159	29420	7063
20160	29421	7061
20161	29423	7060
20162	29425	7058
20163	29426	7057
20164	29427	7056
20165	29429	7054
20166	29431	7053
20167	29432	7051
20168	29433	7050
20169	29434	7048
20170	29436	7047
20171	29437	7045
20172	29439	7044
20173	29440	7042
20174	29442	7041
20175	29443	7039
20176	29444	7038
20177	29446	7036
20178	29447	7035
20179	29448	7033
20180	29449	7032
20181	29451	7030
20182	29452	7029
20183	29453	7027
20184	29455	7026
20185	29456	7024
20186	29457	7023
20187	29459	7021
20188	29460	7020
20189	29461	7018
20190	29463	7017
20191	29464	7015
20192	29465	7014
20193	29466	7012
20194	29468	7011
20195	29469	7009
20196	29470	7008
20197	29479	7008
20198	29506	7013
20199	29510	7012
20200	29513	7011
20201	29515	7009
20202	29516	7008
20203	29518	7006
20204	29520	7005
20205	29522	7004
20206	29523	7002
20207	29525	7001
20208	29526	6999
20209	29528	6998
20210	29529	6997
20211	29531	6995
20212	29536	6995
20213	29538	6993
20214	29539	6992
20215	29540	6990
20216	29542	6989
20217	29543	6987
20218	29544	6986
20219	29545	6984
20220	29546	6983
20221	29548	6981
20222	29552	6980
20223	29553	6979
20224	29555	6977
20225	29557	6976
20226	29558	6975
20227	29560	6973
20228	29561	6972
20229	29563	6970
20230	29564	6969
20231	29568	6968
20232	29570	6966
20233	29571	6965
20234	29573	6964
20235	29575	6962
20236	29577	6961
20237	29578	6959
20238	29580	6958
20239	29583	6957
20240	29585	6956
20241	29587	6954
20242	29589	6953
20243	29591	6952
20244	29593	6950
20245	29595	6949
20246	29598	6948
20247	29600	6946
20248	29601	6945
20249	29603	6944
20250	29605	6942
20251	29606	6941
20252	29607	6939
20253	29609	6938
20254	29611	6936
20255	29612	6935
20256	29614	6934
20257	29617	6932
20258	29619	6931
20259	29621	6930
20260	29622	6928
20261	29624	6927
20262	29625	6925
20263	29626	6924
20264	29628	6922
20265	29629	6921
20266	29630	6919
20267	29632	6918
20268	29633	6916
20269	29634	6915
20270	29635	6913
20271	29637	6912
20272	29638	6910
20273	29639	6909
20274	29640	6907
20275	29641	6906
20276	29642	6904
20277	29643	6902
20278	29645	6901
20279	29646	6899
20280	29647	6898
20281	29648	6896
20282	29649	6895
20283	29650	6893
20284	29651	6892
20285	29652	6890
20286	29653	6889
20287	29654	6887
20288	29655	6885
20289	29656	6884
20290	29658	6882
20291	29659	6881
20292	29660	6879
20293	29661	6878
20294	29662	6876
20295	29663	6875
20296	29664	6873
20297	29665	6872
20298	29666	6870
20299	29667	6868
20300	29668	6867
20301	29669	6865
20302	29670	6864
20303	29672	6862
20304	29673	6861
20305	29675	6859
20306	29677	6858
20307	29678	6856
20308	29680	6855
20309	29681	6854
20310	29682	6852
20311	29683	6851
20312	29685	6849
20313	29686	6848
20314	29688	6846
20315	29689	6845
20316	29690	6843
20317	29691	6842
20318	29692	6840
20319	29694	6839
20320	29695	6837
20321	29696	6836
20322	29698	6834
20323	29699	6833
20324	29700	6831
20325	29701	6829
20326	29703	6828
20327	29705	6827
20328	29706	6825
20329	29708	6824
20330	29709	6822
20331	29711	6821
20332	29712	6819
20333	29714	6818
20334	29715	6816
20335	29717	6815
20336	29718	6814
20337	29719	6812
20338	29720	6810
20339	29722	6809
20340	29723	6808
20341	29724	6806
20342	29726	6805
20343	29727	6803
20344	29729	6802
20345	29730	6800
20346	29731	6799
20347	29732	6797
20348	29733	6796
20349	29734	6794
20350	29736	6792
20351	29737	6791
20352	29738	6789
20353	29739	6788
20354	29740	6786
20355	29741	6785
20356	29742	6783
20357	29743	6782
20358	29744	6780
20359	29746	6779
20360	29747	6777
20361	29748	6775
20362	29749	6774
20363	29750	6772
20364	29751	6771
20365	29752	6769
20366	29753	6768
20367	29754	6766
20368	29755	6765
20369	29757	6763
20370	29758	6762
20371	29759	6760
20372	29761	6759
20373	29762	6757
20374	29763	6756
20375	29765	6754
20376	29767	6753
20377	29768	6751
20378	29770	6750
20379	29772	6749
20380	29773	6747
20381	29774	6746
20382	29776	6744
20383	29779	6743
20384	29780	6742
20385	29782	6740
20386	29783	6739
20387	29785	6737
20388	29787	6736
20389	29788	6735
20390	29790	6733
20391	29791	6732
20392	29793	6730
20393	29794	6729
20394	29797	6728
20395	29799	6726
20396	29802	6725
20397	29805	6724
20398	29806	6722
20399	29808	6721
20400	29809	6719
20401	29811	6718
20402	29813	6717
20403	29815	6715
20404	29816	6714
20405	29820	6713
20406	29821	6711
20407	29823	6710
20408	29824	6709
20409	29826	6707
20410	29827	6706
20411	29829	6704
20412	29831	6703
20413	29834	6702
20414	29836	6700
20415	29838	6699
20416	29839	6698
20417	29841	6696
20418	29842	6695
20419	29844	6693
20420	29846	6692
20421	29849	6691
20422	29851	6690
20423	29853	6688
20424	29855	6687
20425	29857	6685
20426	29858	6684
20427	29860	6683
20428	29861	6681
20429	29863	6680
20430	29865	6678
20431	29867	6677
20432	29869	6676
20433	29870	6674
20434	29872	6673
20435	29875	6672
20436	29877	6670
20437	29880	6669
20438	29882	6668
20439	29884	6667
20440	29885	6665
20441	29887	6664
20442	29888	6662
20443	29889	6660
20444	29890	6659
20445	29892	6657
20446	29893	6656
20447	29895	6655
20448	29896	6653
20449	29897	6652
20450	29898	6650
20451	29899	6648
20452	29901	6647
20453	29902	6645
20454	29903	6644
20455	29904	6642
20456	29905	6641
20457	29907	6639
20458	29908	6638
20459	29909	6636
20460	29911	6635
20461	29912	6633
20462	29914	6632
20463	29915	6630
20464	29916	6629
20465	29917	6627
20466	29918	6626
20467	29919	6624
20468	29920	6623
20469	29921	6621
20470	29923	6620
20471	29924	6618
20472	29925	6617
20473	29927	6615
20474	29928	6614
20475	29929	6612
20476	29930	6611
20477	29931	6609
20478	29932	6608
20479	29933	6606
20480	29935	6605
20481	29936	6603
20482	29937	6601
20483	29938	6600
20484	29940	6598
20485	29941	6597
20486	29942	6595
20487	29943	6594
20488	29944	6592
20489	29946	6591
20490	29947	6589
20491	29948	6588
20492	29950	6586
20493	29951	6585
20494	29952	6583
20495	29953	6582
20496	29954	6580
20497	29956	6579
20498	29957	6577
20499	29958	6576
20500	29959	6574
20501	29961	6573
20502	29962	6571
20503	29963	6570
20504	29964	6568
20505	29965	6567
20506	29966	6565
20507	29967	6564
20508	29969	6562
20509	29970	6561
20510	29971	6559
20511	29972	6557
20512	29974	6556
20513	29975	6555
20514	29976	6553
20515	29977	6551
20516	29978	6550
20517	29980	6548
20518	29981	6547
20519	29982	6545
20520	29983	6544
20521	29984	6542
20522	29985	6541
20523	29987	6539
20524	29988	6538
20525	29990	6536
20526	29991	6535
20527	29992	6533
20528	29993	6532
20529	29994	6530
20530	29995	6529
20531	29997	6527
20532	29999	6526
20533	30000	6524
20534	30001	6523
20535	30003	6521
20536	30005	6520
20537	30006	6519
20538	30008	6517
20539	30010	6516
20540	30011	6514
20541	30013	6513
20542	30014	6511
20543	30016	6510
20544	30018	6509
20545	30019	6507
20546	30021	6506
20547	30022	6504
20548	30023	6503
20549	30025	6501
20550	30026	6500
20551	30027	6498
20552	30029	6497
20553	30030	6495
20554	30031	6494
20555	30033	6492
20556	30034	6491
20557	30036	6490
20558	30038	6488
20559	30039	6487
20560	30040	6485
20561	30042	6484
20562	30043	6482
20563	30044	6481
20564	30046	6479
20565	30047	6478
20566	30048	6476
20567	30049	6475
20568	30051	6473
20569	30052	6472
20570	30053	6470
20571	30055	6469
20572	30056	6467
20573	30057	6466
20574	30059	6464
20575	30060	6463
20576	30061	6461
20577	30062	6460
20578	30063	6458
20579	30064	6457
20580	30065	6455
20581	30067	6453
20582	30068	6452
20583	30069	6450
20584	30070	6449
20585	30071	6447
20586	30072	6446
20587	30073	6444
20588	30074	6443
20589	30075	6441
20590	30077	6440
20591	30078	6438
20592	30079	6437
20593	30080	6435
20594	30082	6434
20595	30083	6432
20596	30085	6431
20597	30086	6429
20598	30087	6428
20599	30088	6426
20600	30089	6425
20601	30091	6423
20602	30092	6422
20603	30093	6420
20604	30094	6419
20605	30095	6417
20606	30097	6416
20607	30098	6414
20608	30100	6413
20609	30101	6411
20610	30102	6410
20611	30104	6408
20612	30105	6407
20613	30106	6405
20614	30108	6404
20615	30109	6402
20616	30110	6401
20617	30111	6399
20618	30113	6398
20619	30114	6396
20620	30115	6395
20621	30116	6393
20622	30117	6392
20623	30118	6390
20624	30120	6389
20625	30121	6387
20626	30122	6386
20627	30123	6384
20628	30124	6383
20629	30125	6381
20630	30127	6379
20631	30128	6378
20632	30130	6377
20633	30131	6375
20634	30132	6374
20635	30133	6372
20636	30134	6371
20637	30136	6369
20638	30137	6368
20639	30139	6366
20640	30140	6365
20641	30142	6363
20642	30145	6362
20643	30152	6362
20644	30156	6361
20645	30158	6359
20646	30160	6358
20647	30214	6368
20648	30218	6367
20649	30219	6365
20650	30221	6364
20651	30222	6362
20652	30224	6361
20653	30227	6360
20654	30229	6359
20655	30231	6357
20656	30232	6356
20657	30251	6358
20658	30253	6357
20659	30254	6355
20660	30256	6354
20661	30257	6352
20662	30259	6351
20663	30260	6349
20664	30261	6348
20665	30263	6346
20666	30264	6345
20667	30265	6343
20668	30266	6342
20669	30267	6340
20670	30269	6339
20671	30271	6337
20672	30272	6336
20673	30273	6334
20674	30274	6333
20675	30276	6331
20676	30277	6330
20677	30278	6328
20678	30279	6327
20679	30281	6325
20680	30282	6324
20681	30284	6322
20682	30285	6321
20683	30286	6319
20684	30287	6318
20685	30289	6316
20686	30291	6315
20687	30292	6313
20688	30293	6312
20689	30295	6310
20690	30296	6309
20691	30298	6308
20692	30300	6306
20693	30301	6305
20694	30303	6303
20695	30304	6302
20696	30306	6300
20697	30308	6299
20698	30309	6297
20699	30310	6296
20700	30311	6294
20701	30313	6293
20702	30314	6291
20703	30315	6290
20704	30316	6288
20705	30317	6287
20706	30318	6285
20707	30320	6284
20708	30321	6282
20709	30323	6281
20710	30324	6279
20711	30326	6278
20712	30327	6276
20713	30328	6275
20714	30329	6273
20715	30330	6272
20716	30331	6270
20717	30332	6269
20718	30333	6267
20719	30335	6266
20720	30338	6264
20721	30339	6263
20722	30341	6262
20723	30342	6260
20724	30344	6259
20725	30345	6257
20726	30347	6256
20727	30348	6254
20728	30349	6253
20729	30350	6251
20730	30353	6250
20731	30354	6249
20732	30356	6247
20733	30358	6246
20734	30359	6244
20735	30360	6243
20736	30362	6241
20737	30363	6240
20738	30365	6238
20739	30367	6237
20740	30369	6236
20741	30371	6234
20742	30372	6233
20743	30374	6231
20744	30375	6230
20745	30377	6228
20746	30379	6227
20747	30380	6226
20748	30382	6224
20749	30385	6223
20750	30386	6222
20751	30388	6220
20752	30390	6219
20753	30391	6217
20754	30393	6216
20755	30394	6214
20756	30396	6213
20757	30397	6211
20758	30399	6210
20759	30401	6209
20760	30403	6207
20761	30405	6206
20762	30406	6204
20763	30408	6203
20764	30410	6202
20765	30411	6200
20766	30414	6199
20767	30418	6198
20768	30419	6197
20769	30421	6195
20770	30423	6194
20771	30425	6192
20772	30426	6191
20773	30428	6189
20774	30430	6188
20775	30432	6187
20776	30433	6185
20777	30435	6184
20778	30436	6182
20779	30438	6181
20780	30440	6180
20781	30442	6178
20782	30445	6177
20783	30447	6176
20784	30448	6174
20785	30449	6173
20786	30451	6171
20787	30452	6170
20788	30453	6168
20789	30454	6167
20790	30456	6165
20791	30457	6164
20792	30459	6162
20793	30460	6161
20794	30461	6159
20795	30463	6158
20796	30464	6156
20797	30465	6155
20798	30467	6153
20799	30468	6152
20800	30469	6150
20801	30470	6149
20802	30471	6147
20803	30473	6146
20804	30474	6144
20805	30476	6143
20806	30478	6141
20807	30479	6140
20808	30480	6138
20809	30482	6137
20810	30483	6136
20811	30485	6134
20812	30486	6133
20813	30487	6131
20814	30489	6130
20815	30491	6128
20816	30493	6127
20817	30495	6126
20818	30497	6124
20819	30499	6123
20820	30501	6121
20821	30502	6120
20822	30504	6119
20823	30505	6117
20824	30507	6116
20825	30510	6114
20826	30513	6113
20827	30516	6112
20828	30519	6111
20829	30521	6110
20830	30524	6108
20831	30525	6107
20832	30526	6105
20833	30529	6104
20834	30531	6103
20835	30532	6101
20836	30535	6100
20837	30539	6099
20838	30543	6098
20839	30545	6097
20840	30546	6095
20841	30548	6094
20842	30552	6093
20843	30555	6092
20844	30558	6091
20845	30561	6090
20846	30564	6088
20847	30567	6087
20848	30571	6086
20849	30573	6085
20850	30575	6084
20851	30578	6082
20852	30579	6081
20853	30581	6079
20854	30584	6078
20855	30586	6077
20856	30588	6076
20857	30590	6074
20858	30592	6073
20859	30594	6072
20860	30597	6070
20861	30600	6069
20862	30603	6068
20863	30606	6067
20864	30608	6066
20865	30612	6064
20866	30616	6063
20867	30620	6063
20868	30659	6069
20869	30670	6069
20870	30673	6068
20871	30675	6066
20872	30676	6065
20873	30678	6063
20874	30680	6062
20875	30681	6061
20876	30683	6059
20877	30684	6058
20878	30686	6056
20879	30687	6055
20880	30689	6053
20881	30690	6052
20882	30691	6050
20883	30692	6049
20884	30693	6047
20885	30695	6046
20886	30696	6044
20887	30697	6043
20888	30698	6041
20889	30700	6040
20890	30702	6038
20891	30703	6037
20892	30704	6035
20893	30705	6034
20894	30706	6032
20895	30708	6031
20896	30709	6029
20897	30710	6028
20898	30711	6026
20899	30712	6024
20900	30713	6023
20901	30715	6022
20902	30716	6020
20903	30717	6018
20904	30718	6017
20905	30720	6015
20906	30721	6014
20907	30723	6012
20908	30724	6011
20909	30725	6009
20910	30727	6008
20911	30728	6006
20912	30730	6005
20913	30731	6004
20914	30733	6002
20915	30734	6001
20916	30735	5999
20917	30736	5998
20918	30738	5996
20919	30739	5995
20920	30740	5993
20921	30741	5992
20922	30743	5990
20923	30744	5989
20924	30746	5987
20925	30748	5986
20926	30749	5984
20927	30750	5983
20928	30751	5981
20929	30753	5980
20930	30754	5978
20931	30755	5977
20932	30757	5975
20933	30758	5974
20934	30759	5972
20935	30761	5971
20936	30762	5969
20937	30764	5968
20938	30765	5966
20939	30767	5965
20940	30769	5963
20941	30770	5962
20942	30771	5960
20943	30772	5959
20944	30774	5957
20945	30775	5956
20946	30777	5955
20947	30778	5953
20948	30780	5952
20949	30781	5950
20950	30782	5949
20951	30783	5947
20952	30785	5946
20953	30786	5944
20954	30787	5942
20955	30788	5941
20956	30790	5939
20957	30791	5938
20958	30792	5936
20959	30794	5935
20960	30795	5934
20961	30797	5932
20962	30799	5931
20963	30800	5929
20964	30801	5928
20965	30802	5926
20966	30804	5925
20967	30805	5923
20968	30806	5922
20969	30810	5921
20970	30818	5920
20971	30821	5919
20972	30823	5918
20973	30825	5917
20974	30887	5927
20975	30895	5926
20976	30897	5925
20977	30898	5924
20978	30927	5927
20979	30929	5926
20980	30931	5925
20981	30934	5923
20982	30936	5922
20983	30938	5921
20984	30940	5919
20985	30941	5918
20986	30943	5916
20987	30944	5915
20988	30946	5913
20989	30947	5912
20990	30949	5910
20991	30950	5909
20992	30951	5907
20993	30953	5906
20994	30954	5904
20995	30956	5903
20996	30957	5901
20997	30959	5900
20998	30960	5899
20999	30962	5897
21000	30963	5896
21001	30964	5894
21002	30966	5893
21003	30967	5891
21004	30968	5890
21005	30969	5888
21006	30971	5886
21007	30972	5885
21008	30974	5884
21009	30975	5882
21010	30976	5881
21011	30977	5879
21012	30979	5877
21013	30980	5876
21014	30981	5874
21015	30982	5873
21016	30983	5871
21017	30985	5870
21018	30986	5868
21019	30987	5867
21020	30988	5865
21021	30989	5864
21022	30990	5862
21023	30991	5861
21024	30992	5859
21025	30993	5857
21026	30995	5856
21027	30996	5854
21028	30997	5853
21029	30999	5851
21030	31000	5850
21031	31002	5848
21032	31003	5847
21033	31004	5845
21034	31006	5844
21035	31007	5842
21036	31008	5841
21037	31010	5840
21038	31011	5838
21039	31012	5837
21040	31014	5835
21041	31015	5834
21042	31017	5832
21043	31018	5831
21044	31019	5829
21045	31021	5828
21046	31022	5826
21047	31023	5825
21048	31024	5823
21049	31026	5822
21050	31027	5820
21051	31028	5818
21052	31030	5817
21053	31031	5816
21054	31033	5814
21055	31034	5813
21056	31036	5811
21057	31037	5810
21058	31038	5808
21059	31039	5807
21060	31040	5805
21061	31042	5803
21062	31043	5802
21063	31044	5800
21064	31045	5799
21065	31046	5797
21066	31048	5796
21067	31049	5794
21068	31050	5793
21069	31051	5791
21070	31053	5790
21071	31054	5788
21072	31055	5787
21073	31056	5785
21074	31057	5784
21075	31058	5782
21076	31059	5781
21077	31060	5779
21078	31061	5777
21079	31062	5776
21080	31064	5774
21081	31065	5773
21082	31066	5771
21083	31067	5770
21084	31068	5768
21085	31069	5767
21086	31071	5765
21087	31072	5764
21088	31072	5762
21089	31073	5760
21090	31074	5759
21091	31076	5757
21092	31077	5756
21093	31078	5754
21094	31079	5753
21095	31080	5751
21096	31081	5750
21097	31082	5748
21098	31083	5747
21099	31084	5745
21100	31086	5744
21101	31087	5742
21102	31088	5740
21103	31089	5739
21104	31090	5737
21105	31091	5736
21106	31092	5734
21107	31093	5733
21108	31095	5731
21109	31096	5730
21110	31097	5728
21111	31098	5727
21112	31099	5725
21113	31100	5723
21114	31101	5722
21115	31102	5720
21116	31103	5719
21117	31105	5717
21118	31106	5716
21119	31107	5714
21120	31108	5713
21121	31109	5711
21122	31110	5710
21123	31111	5708
21124	31112	5707
21125	31113	5705
21126	31115	5704
21127	31116	5702
21128	31117	5700
21129	31118	5699
21130	31119	5697
21131	31120	5696
21132	31121	5694
21133	31122	5693
21134	31123	5691
21135	31124	5690
21136	31125	5688
21137	31126	5686
21138	31127	5685
21139	31129	5683
21140	31130	5682
21141	31131	5680
21142	31133	5679
21143	31134	5677
21144	31135	5676
21145	31136	5674
21146	31137	5673
21147	31138	5671
21148	31139	5670
21149	31140	5668
21150	31142	5667
21151	31143	5665
21152	31144	5664
21153	31145	5662
21154	31146	5660
21155	31147	5659
21156	31148	5657
21157	31149	5656
21158	31150	5654
21159	31153	5653
21160	31154	5652
21161	31155	5650
21162	31157	5649
21163	31158	5647
21164	31160	5646
21165	31161	5644
21166	31163	5643
21167	31164	5641
21168	31165	5640
21169	31167	5638
21170	31169	5637
21171	31170	5635
21172	31172	5634
21173	31173	5632
21174	31174	5631
21175	31176	5629
21176	31177	5628
21177	31178	5626
21178	31180	5625
21179	31181	5623
21180	31182	5622
21181	31183	5620
21182	31184	5619
21183	31185	5617
21184	31187	5616
21185	31188	5614
21186	31189	5613
21187	31190	5611
21188	31191	5610
21189	31193	5608
21190	31194	5607
21191	31195	5605
21192	31196	5603
21193	31197	5602
21194	31198	5600
21195	31200	5599
21196	31201	5597
21197	31202	5596
21198	31203	5594
21199	31204	5593
21200	31205	5591
21201	31206	5590
21202	31208	5588
21203	31209	5587
21204	31210	5585
21205	31211	5584
21206	31212	5582
21207	31213	5580
21208	31214	5579
21209	31215	5577
21210	31217	5576
21211	31218	5574
21212	31219	5573
21213	31221	5571
21214	31222	5570
21215	31223	5568
21216	31224	5567
21217	31225	5565
21218	31226	5564
21219	31227	5562
21220	31229	5561
21221	31230	5559
21222	31232	5558
21223	31233	5556
21224	31235	5555
21225	31236	5553
21226	31238	5552
21227	31239	5551
21228	31241	5549
21229	31242	5548
21230	31244	5546
21231	31246	5545
21232	31248	5543
21233	31250	5542
21234	31251	5540
21235	31254	5539
21236	31255	5538
21237	31256	5536
21238	31258	5535
21239	31260	5533
21240	31261	5532
21241	31263	5530
21242	31264	5529
21243	31266	5527
21244	31268	5526
21245	31269	5525
21246	31272	5523
21247	31275	5522
21248	31276	5521
21249	31278	5519
21250	31279	5518
21251	31280	5516
21252	31281	5515
21253	31283	5513
21254	31285	5512
21255	31286	5510
21256	31288	5509
21257	31289	5507
21258	31290	5506
21259	31291	5504
21260	31293	5503
21261	31294	5501
21262	31295	5500
21263	31296	5498
21264	31298	5497
21265	31299	5495
21266	31301	5494
21267	31302	5492
21268	31303	5491
21269	31305	5489
21270	31306	5488
21271	31307	5486
21272	31308	5485
21273	31309	5483
21274	31310	5482
21275	31312	5480
21276	31314	5479
21277	31315	5477
21278	31317	5476
21279	31318	5474
21280	31320	5473
21281	31321	5471
21282	31322	5470
21283	31323	5468
21284	31324	5467
21285	31325	5465
21286	31327	5464
21287	31328	5462
21288	31329	5461
21289	31331	5459
21290	31332	5458
21291	31333	5456
21292	31334	5455
21293	31335	5453
21294	31336	5452
21295	31338	5450
21296	31339	5449
21297	31340	5447
21298	31341	5445
21299	31342	5444
21300	31343	5442
21301	31345	5441
21302	31346	5440
21303	31348	5438
21304	31349	5437
21305	31350	5435
21306	31351	5433
21307	31353	5432
21308	31354	5430
21309	31355	5429
21310	31356	5427
21311	31357	5426
21312	31358	5424
21313	31360	5423
21314	31361	5421
21315	31362	5420
21316	31363	5418
21317	31364	5417
21318	31366	5415
21319	31367	5414
21320	31368	5412
21321	31369	5411
21322	31370	5409
21323	31371	5408
21324	31373	5406
21325	31374	5405
21326	31375	5403
21327	31376	5402
21328	31378	5400
21329	31379	5399
21330	31380	5397
21331	31382	5396
21332	31383	5394
21333	31384	5393
21334	31385	5391
21335	31386	5389
21336	31387	5388
21337	31388	5386
21338	31389	5385
21339	31391	5383
21340	31392	5382
21341	31394	5381
21342	31396	5379
21343	31397	5378
21344	31398	5376
21345	31400	5375
21346	31401	5373
21347	31402	5372
21348	31403	5370
21349	31404	5368
21350	31405	5367
21351	31407	5365
21352	31408	5364
21353	31409	5362
21354	31411	5361
21355	31412	5359
21356	31414	5358
21357	31414	5356
21358	31416	5355
21359	31418	5354
21360	31419	5352
21361	31421	5351
21362	31422	5349
21363	31423	5348
21364	31425	5346
21365	31426	5345
21366	31428	5343
21367	31429	5342
21368	31430	5340
21369	31432	5339
21370	31433	5337
21371	31434	5336
21372	31436	5334
21373	31439	5333
21374	31440	5332
21375	31442	5330
21376	31443	5329
21377	31445	5327
21378	31446	5326
21379	31448	5324
21380	31449	5323
21381	31451	5321
21382	31452	5320
21383	31454	5318
21384	31456	5317
21385	31458	5316
21386	31460	5314
21387	31462	5313
21388	31464	5311
21389	31465	5310
21390	31467	5309
21391	31469	5307
21392	31471	5306
21393	31473	5304
21394	31475	5303
21395	31477	5302
21396	31479	5300
21397	31481	5299
21398	31482	5297
21399	31484	5296
21400	31486	5295
21401	31488	5293
21402	31490	5292
21403	31492	5290
21404	31494	5289
21405	31496	5288
21406	31498	5286
21407	31501	5285
21408	31504	5284
21409	31506	5282
21410	31508	5281
21411	31510	5280
21412	31511	5278
21413	31513	5277
21414	31515	5275
21415	31516	5274
21416	31518	5272
21417	31520	5271
21418	31522	5270
21419	31524	5268
21420	31526	5267
21421	31527	5265
21422	31530	5264
21423	31531	5263
21424	31533	5261
21425	31535	5260
21426	31536	5258
21427	31538	5257
21428	31540	5255
21429	31541	5254
21430	31543	5253
21431	31545	5251
21432	31546	5250
21433	31548	5248
21434	31550	5247
21435	31552	5246
21436	31555	5244
21437	31557	5243
21438	31558	5241
21439	31560	5240
21440	31562	5239
21441	31563	5237
21442	31564	5236
21443	31566	5234
21444	31567	5233
21445	31569	5231
21446	31570	5230
21447	31572	5228
21448	31573	5227
21449	31574	5225
21450	31575	5224
21451	31576	5222
21452	31578	5221
21453	31579	5219
21454	31580	5218
21455	31581	5216
21456	31582	5215
21457	31584	5213
21458	31586	5212
21459	31587	5210
21460	31588	5209
21461	31589	5207
21462	31590	5205
21463	31591	5204
21464	31592	5202
21465	31594	5201
21466	31595	5199
21467	31596	5198
21468	31597	5196
21469	31598	5195
21470	31599	5193
21471	31601	5192
21472	31602	5190
21473	31603	5189
21474	31604	5187
21475	31606	5186
21476	31607	5184
21477	31608	5183
21478	31609	5181
21479	31611	5180
21480	31612	5178
21481	31613	5177
21482	31614	5175
21483	31615	5174
21484	31616	5172
21485	31618	5171
21486	31619	5169
21487	31621	5168
21488	31622	5166
21489	31623	5165
21490	31625	5163
21491	31626	5162
21492	31627	5160
21493	31629	5159
21494	31630	5157
21495	31631	5156
21496	31632	5154
21497	31633	5153
21498	31635	5151
21499	31636	5150
21500	31637	5148
21501	31638	5147
21502	31640	5145
21503	31641	5144
21504	31642	5142
21505	31643	5141
21506	31645	5139
21507	31646	5138
21508	31647	5136
21509	31648	5135
21510	31650	5133
21511	31651	5132
21512	31653	5130
21513	31654	5129
21514	31655	5127
21515	31656	5126
21516	31659	5124
21517	31660	5123
21518	31662	5121
21519	31663	5120
21520	31665	5118
21521	31666	5117
21522	31667	5115
21523	31668	5114
21524	31669	5112
21525	31671	5111
21526	31672	5109
21527	31674	5108
21528	31677	5107
21529	31679	5105
21530	31680	5104
21531	31682	5102
21532	31683	5101
21533	31684	5099
21534	31685	5098
21535	31687	5096
21536	31688	5095
21537	31689	5093
21538	31691	5092
21539	31692	5090
21540	31694	5089
21541	31695	5087
21542	31697	5086
21543	31698	5085
21544	31700	5083
21545	31702	5082
